time,x,y,z
28:50.9,-2.101074,-0.233154,0.760986
28:50.9,-2.248779,1.100098,1.214111
28:50.9,-2.375488,2.367432,1.875732
28:50.9,-1.776367,3.791748,2.606445
28:50.9,0.05249,5.018066,3.075439
28:50.9,1.793213,5.419189,2.568359
28:50.9,2.168213,5.713135,1.258545
28:50.9,1.790527,5.38623,-0.716553
28:51.0,1.297852,4.738037,-1.927979
28:51.0,0.89917,4.064453,-1.046143
28:51.0,0.407227,3.25293,0.465332
28:51.0,-0.068848,2.521729,1.197754
28:51.0,-0.328125,1.953369,1.426514
28:51.0,-0.382813,1.568848,1.347656
28:51.0,-0.341553,1.259277,1.195313
28:51.0,-0.268066,1.022461,1.001953
28:51.0,-0.196289,0.845459,0.710693
28:51.0,-0.206787,0.700928,0.441162
28:51.1,-0.367188,0.519043,0.210938
28:51.1,-0.580566,0.296631,-0.06958
28:51.1,-0.836914,0.030762,-0.270508
28:51.1,-1.213867,-0.447754,-0.36499
28:51.1,-1.631592,-1.142578,-0.388428
28:51.1,-1.826172,-1.983398,-0.203613
28:51.1,-1.849609,-2.744141,0.1875
28:51.1,-1.8396,-2.937744,0.443359
28:51.1,-1.74292,-2.578613,0.474121
28:51.1,-1.80127,-1.835205,0.398438
28:51.2,-2.018311,-0.885254,0.420898
28:51.2,-2.218018,0.256348,0.692871
28:51.2,-2.505615,1.459473,1.12915
28:51.2,-2.455811,2.731445,1.853027
28:51.2,-1.459961,4.147217,3.012451
28:51.2,0.775635,5.115479,3.437988
28:51.2,2.475098,5.877197,2.928711
28:51.2,2.477539,6.093994,1.268311
28:51.2,1.742432,5.44873,-1.103516
28:51.2,1.166992,4.510986,-1.332275
28:51.3,0.72583,3.516846,0.23877
28:51.3,0.363281,2.686035,1.315186
28:51.3,0.118652,2.101318,1.636719
28:51.3,-0.025391,1.671875,1.575928
28:51.3,-0.070557,1.32373,1.296631
28:51.3,-0.032471,1.098877,1.000977
28:51.3,0.012207,0.950928,0.786865
28:51.3,0.021484,0.810791,0.636963
28:51.3,-0.070068,0.672363,0.496338
28:51.3,-0.276123,0.502686,0.361816
28:51.4,-0.499023,0.351807,0.1604
28:51.4,-0.731934,0.126709,0.000977
28:51.4,-0.98877,-0.188965,-0.12085
28:51.4,-1.206299,-0.677734,-0.185791
28:51.4,-1.387695,-1.282227,-0.173584
28:51.4,-1.538818,-1.980225,-0.058838
28:51.4,-1.647461,-2.353271,0.084717
28:51.4,-1.659424,-2.212646,0.216309
28:51.4,-1.616699,-1.776367,0.299561
28:51.4,-1.760986,-1.235107,0.593506
28:51.5,-1.926025,-0.508545,1.036133
28:51.5,-1.990234,0.470215,1.425293
28:51.5,-2.185059,1.441895,1.762939
28:51.5,-2.094971,2.58667,2.0979
28:51.5,-1.116699,3.915527,2.499023
28:51.5,0.431396,4.731445,2.366455
28:51.5,1.466553,5.231201,1.609863
28:51.5,1.725586,5.277588,0.219238
28:51.5,1.628906,5.077637,-1.085693
28:51.5,1.417725,4.527344,-1.165527
28:51.6,0.944336,3.839355,-0.280518
28:51.6,0.347168,3.046387,0.505127
28:51.6,0.020264,2.440186,0.928711
28:51.6,-0.07373,2.035645,1.018066
28:51.6,-0.062256,1.696289,0.874023
28:51.6,-0.062988,1.383545,0.643799
28:51.6,-0.089355,1.086182,0.310791
28:51.6,-0.213379,0.800293,-0.049561
28:51.6,-0.490967,0.491699,-0.418945
28:51.6,-0.859863,0.162109,-0.609619
28:51.7,-1.185303,-0.204346,-0.547852
28:51.7,-1.569336,-0.891846,-0.38916
28:51.7,-1.824219,-1.911377,-0.029053
28:51.7,-1.83252,-2.70874,0.386475
28:51.7,-1.770508,-2.833008,0.623291
28:51.7,-1.709229,-2.12207,0.737549
28:51.7,-1.793701,-1.148438,0.820557
28:51.7,-1.879395,-0.070068,1.06958
28:51.7,-1.798584,1.106445,1.415039
28:51.7,-1.689697,2.124023,1.695068
28:51.8,-1.188477,2.817139,2.252197
28:51.8,-0.032959,3.530273,2.669678
28:51.8,1.164795,4.241211,2.197021
28:51.8,1.689697,4.731934,0.98584
28:51.8,1.696289,4.746582,-0.613037
28:51.8,1.547852,4.493164,-1.604736
28:51.8,1.367188,3.977783,-1.049561
28:51.8,0.921387,3.293457,0.12085
28:51.8,0.421387,2.647705,0.737305
28:51.8,0.110107,2.170654,0.965332
28:51.9,-0.001953,1.80249,1.024414
28:51.9,-0.005859,1.48877,1.002686
28:51.9,0.003662,1.230957,0.861816
28:51.9,-0.001953,1.018799,0.688965
28:51.9,-0.06543,0.862061,0.515381
28:51.9,-0.236572,0.724121,0.31665
28:51.9,-0.443604,0.545898,0.204834
28:51.9,-0.634766,0.314209,0.156494
28:51.9,-0.801514,0.050537,0.084473
28:51.9,-0.97583,-0.263428,0.006592
28:52.0,-1.167725,-0.694336,-0.099365
28:52.0,-1.301025,-1.269775,-0.130371
28:52.0,-1.410156,-1.831055,-0.036377
28:52.0,-1.518799,-2.127686,0.070557
28:52.0,-1.509033,-1.992188,0.13623
28:52.0,-1.461182,-1.560059,0.341309
28:52.0,-1.49585,-1.022461,0.716309
28:52.0,-1.586182,-0.161133,1.031982
28:52.0,-1.696533,0.823486,1.3479
28:52.0,-1.828613,1.752197,1.564209
28:52.1,-1.392578,2.931396,1.917725
28:52.1,-0.108154,3.953857,2.142334
28:52.1,1.242676,4.64209,1.960938
28:52.1,1.974365,5.026123,1.171631
28:52.1,1.943115,5.031982,-0.285156
28:52.1,1.619873,4.550049,-1.438477
28:52.1,1.297607,4.028564,-1.19165
