time,x,y,z
22:54.6,-5.565674,-8,7.999756
22:54.6,1.389404,-8,6.263428
22:54.6,3.046143,-8,2.306152
22:54.6,1.964111,-8,2.629395
22:54.6,1.426514,-7.772217,4.764893
22:54.7,0.172363,-4.789307,4.403564
22:54.7,-0.773926,-1.159912,3.050781
22:54.7,-1.162842,0.952881,1.805664
22:54.7,-1.151123,1.641357,0.555664
22:54.7,-0.701172,1.169189,-0.463623
22:54.7,-0.265869,0.592041,-1.338379
22:54.7,0.043701,0.441406,-1.928711
22:54.7,0.287842,0.479004,-1.989014
22:54.7,0.297607,0.706787,-1.803223
22:54.7,0.181396,1.005371,-1.760986
22:54.8,0.081299,1.089844,-1.901855
22:54.8,0.057861,0.912598,-2.038086
22:54.8,0.174805,0.601074,-1.950195
22:54.8,0.199951,0.275879,-1.572266
22:54.8,0.064453,-0.002686,-1.001465
22:54.8,-0.12207,-0.169678,-0.498047
