time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
5231,8.7183,0.0004,0.0000,0.0000,0.0000,0.4453,0.6861,425.0000,175.0000,744.0000,340.0000
5256,8.7600,0.0032,0.0000,0.0000,0.0000,0.4344,0.6347,425.0000,175.0000,744.0000,340.0000
5279,8.7983,0.0015,0.0000,0.0000,0.0000,0.4281,0.6083,426.0000,174.0000,744.0000,341.0000
5304,8.8400,0.0034,0.0000,0.0000,0.0000,0.4180,0.6208,426.0000,174.0000,744.0000,341.0000
5327,8.8783,0.0014,0.0000,0.0000,0.0000,0.4094,0.5972,426.0000,174.0000,744.0000,341.0000
5352,8.9200,0.0031,0.0000,0.0000,0.0000,0.4195,0.6139,426.0000,174.0000,744.0000,341.0000
5375,8.9583,0.0016,0.0000,0.0000,0.0000,0.4344,0.6278,548.0000,108.0000,741.0000,713.0000
5400,9.0000,0.0016,0.0000,0.0000,0.0000,0.4453,0.6167,548.0000,108.0000,741.0000,713.0000
5423,9.0383,0.0020,0.0000,0.0000,0.0000,0.3680,0.6611,547.0000,109.0000,740.0000,714.0000
5448,9.0800,0.0006,0.0000,0.0000,0.0000,0.3953,0.6306,547.0000,109.0000,740.0000,714.0000
5471,9.1183,0.0021,0.0000,0.0000,0.0000,0.4227,0.6097,440.0000,162.0000,624.0000,719.0000
5496,9.1600,0.0011,0.0000,0.0000,0.0000,0.4102,0.6472,440.0000,162.0000,624.0000,719.0000
5520,9.2000,0.0022,0.0000,0.0000,0.0000,0.4234,0.6236,439.0000,163.0000,624.0000,718.0000
5544,9.2400,0.0012,0.0000,0.0000,0.0000,0.4469,0.6236,439.0000,163.0000,624.0000,718.0000
5568,9.2800,0.0014,0.0000,0.0000,0.0000,0.4266,0.5833,439.0000,163.0000,624.0000,718.0000
5592,9.3200,0.0031,0.0000,0.0000,0.0000,0.4227,0.5903,439.0000,163.0000,624.0000,718.0000
5616,9.3600,0.0017,0.0000,0.0000,0.0000,0.4805,0.5833,427.0000,179.0000,626.0000,421.0000
5640,9.4000,0.0014,0.0000,0.0000,0.0000,0.4016,0.6611,427.0000,179.0000,626.0000,421.0000
5664,9.4400,0.0024,0.0000,0.0000,0.0000,0.3805,0.6819,426.0000,180.0000,625.0000,422.0000
5688,9.4800,0.0013,0.0000,0.0000,0.0000,0.3852,0.6778,426.0000,180.0000,625.0000,422.0000
5712,9.5200,0.0017,0.0000,0.0000,0.0000,0.4758,0.6000,376.0000,210.0000,559.0000,713.0000
