time,time_s,qom,aom,hom,wom,com_x,com_y,bmi_x,bmi_y,bma_x,bma_y
4944,8.2400,0.0009,0.0000,0.0000,0.0000,0.4156,0.4306,488.0000,347.0000,541.0000,378.0000
4968,8.2800,0.0002,0.0000,0.0000,0.0000,0.4062,0.4944,489.0000,346.0000,541.0000,379.0000
4992,8.3200,0.0001,0.0000,0.0000,0.0000,0.4078,0.4833,489.0000,346.0000,541.0000,379.0000
5016,8.3600,0.0009,0.0000,0.0000,0.0000,0.4188,0.5056,506.0000,327.0000,540.0000,715.0000
5040,8.4000,0.0003,0.0000,0.0000,0.0000,0.4094,0.4764,506.0000,327.0000,540.0000,715.0000
5064,8.4400,0.0000,0.0000,0.0000,0.0000,0.3898,0.5042,507.0000,328.0000,541.0000,715.0000
5088,8.4800,0.0008,0.0000,0.0000,0.0000,0.4180,0.5167,507.0000,328.0000,541.0000,715.0000
5112,8.5200,0.0005,0.0000,0.0000,0.0000,0.4102,0.4861,507.0000,328.0000,541.0000,715.0000
5136,8.5600,0.0003,0.0000,0.0000,0.0000,0.4141,0.4847,507.0000,328.0000,541.0000,715.0000
5160,8.6000,0.0003,0.0000,0.0000,0.0000,0.3992,0.4208,518.0000,670.0000,564.0000,717.0000
5183,8.6383,0.0010,0.0000,0.0000,0.0000,0.4148,0.4278,518.0000,670.0000,564.0000,717.0000
5208,8.6800,0.0007,0.0000,0.0000,0.0000,0.4000,0.4819,517.0000,669.0000,563.0000,716.0000
5231,8.7183,0.0005,0.0000,0.0000,0.0000,0.4047,0.4556,517.0000,669.0000,563.0000,716.0000
5256,8.7600,0.0005,0.0000,0.0000,0.0000,0.4039,0.4278,504.0000,351.0000,550.0000,385.0000
5279,8.7983,0.0011,0.0000,0.0000,0.0000,0.4102,0.4444,504.0000,351.0000,550.0000,385.0000
5304,8.8400,0.0005,0.0000,0.0000,0.0000,0.4109,0.4681,504.0000,350.0000,551.0000,386.0000
5327,8.8783,0.0003,0.0000,0.0000,0.0000,0.4203,0.4861,505.0000,350.0000,551.0000,386.0000
5352,8.9200,0.0006,0.0000,0.0000,0.0000,0.4109,0.5028,505.0000,350.0000,551.0000,386.0000
5375,8.9583,0.0005,0.0000,0.0000,0.0000,0.4102,0.5014,505.0000,350.0000,551.0000,386.0000
5400,9.0000,0.0004,0.0000,0.0000,0.0000,0.4062,0.4875,509.0000,339.0000,562.0000,719.0000
5423,9.0383,0.0002,0.0000,0.0000,0.0000,0.4094,0.5069,509.0000,339.0000,562.0000,719.0000
5448,9.0800,0.0006,0.0000,0.0000,0.0000,0.4070,0.4972,509.0000,338.0000,561.0000,719.0000
5471,9.1183,0.0007,0.0000,0.0000,0.0000,0.4109,0.4903,509.0000,338.0000,561.0000,719.0000
5496,9.1600,0.0004,0.0000,0.0000,0.0000,0.4102,0.4153,508.0000,297.0000,540.0000,719.0000
5520,9.2000,0.0007,0.0000,0.0000,0.0000,0.4031,0.4083,508.0000,297.0000,540.0000,719.0000
